Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
18.086161,-1.034148216,-0.230787337,-0.159869194,1.071579902
18.09101814,-1.041383862,-0.234081075,-0.182039261,1.082780029
18.09587501,-1.048905969,-0.244548917,-0.158731461,1.088670556
18.10074616,-1.044639468,-0.243054718,-0.152157784,1.083281683
18.10558725,-1.057589054,-0.251257032,-0.15994072,1.098729146
18.11044527,-1.063575983,-0.271407574,-0.143780708,1.107036059
18.11530277,-1.05789566,-0.258064628,-0.149147987,1.099084029
18.12015824,-1.0500741,-0.256702006,-0.140146255,1.090042435
18.1250148,-1.049725056,-0.286433399,-0.155056,1.099094695
18.12987225,-1.078418493,-0.270705014,-0.160377502,1.123382657
18.13468782,-1.069262505,-0.29566291,-0.141788483,1.118410852
18.13958902,-1.052992702,-0.289491385,-0.12558651,1.099259234
18.14444215,-1.056334496,-0.285738677,-0.13332653,1.102390639
18.14925892,-1.060032368,-0.293958217,-0.11715126,1.106256965
18.1541146,-1.068784356,-0.295055509,-0.141644478,1.117774982
18.15897064,-1.05874598,-0.298553556,-0.123073578,1.106898542
18.16382741,-1.080096245,-0.292488247,-0.140397072,1.127771524
18.16868491,-1.044440508,-0.298456281,-0.124239922,1.093328718
18.17354173,-1.054557562,-0.299634427,-0.127238274,1.10365847
18.17839767,-1.055450201,-0.300823778,-0.123074532,1.104362899
18.18325444,-1.042346478,-0.287664771,-0.130887985,1.089205612
18.18811199,-1.032058001,-0.288933605,-0.117196083,1.078128595
18.19296887,-1.031701922,-0.292650521,-0.115497589,1.078606915
18.19782486,-1.034034252,-0.274842858,-0.118597031,1.076489985
18.20268152,-1.017700911,-0.285757542,-0.13129425,1.065181063
18.20753918,-1.018419266,-0.284695983,-0.110516548,1.063223171
18.2123959,-1.041069746,-0.26701498,-0.108929634,1.080272596
18.21725189,-1.016282558,-0.254138261,-0.109768867,1.053311777
18.22210871,-1.006222963,-0.265188634,-0.120200157,1.047500712
18.22696626,-1.010874629,-0.254697859,-0.104344368,1.047676602
18.23182303,-1.011148691,-0.246618569,-0.114849091,1.047106827
18.23667892,-1.011894345,-0.231427103,-0.094305038,1.042296556
18.24153579,-1.008266449,-0.223478675,-0.104912758,1.038051365
18.24639335,-0.995486736,-0.220322073,-0.113160133,1.02583667
18.25125027,-1.002208352,-0.221936524,-0.097519875,1.031109852
18.25614762,-1.00938046,-0.22120446,-0.117818832,1.040029616
18.26100413,-0.988328934,-0.189450741,-0.104675293,1.011752233
18.26586194,-0.984510422,-0.188746899,-0.101163864,1.007531781
18.27071855,-0.983442068,-0.178529739,-0.092916489,1.003825006
18.27557558,-0.973220825,-0.156419873,-0.089512825,0.98976689
18.28043131,-0.970599174,-0.1534504,-0.100511551,0.987781532
18.28528986,-0.977894306,-0.14091152,-0.106755257,0.993745448
18.29014663,-0.990433335,-0.142843217,-0.101098061,1.005774922
18.29500402,-0.984239101,-0.13758263,-0.100283623,0.998855542
18.29985855,-0.988027811,-0.120372713,-0.092350006,0.999608458
18.30471657,-0.992222548,-0.110390931,-0.103610992,1.00370662
18.30957298,-0.999330759,-0.100413054,-0.102972984,1.009627745
18.31442939,-1.009172678,-0.083323926,-0.099993706,1.017531873
18.31928558,-1.00506413,-0.063922703,-0.106637955,1.012724874
18.32414329,-1.025340676,-0.058875501,-0.103775024,1.032259213
18.32896095,-1.041293383,-0.061000854,-0.093810081,1.047288568
18.33381449,-1.033712387,-0.041585356,-0.114995956,1.040920127
18.33867126,-1.040950537,-0.02226004,-0.100354195,1.04601362
18.34352881,-1.043808818,-0.022070915,-0.107309341,1.049542409
18.34838673,-1.054244757,-0.019490659,-0.104748726,1.059615113
18.35324157,-1.069915771,0.004490018,-0.111824989,1.075753107
18.35809845,-1.066344738,0.016368449,-0.113351822,1.072477348
18.36295595,-1.067898273,0.03052336,-0.098295212,1.072846842
18.36781272,-1.069901824,0.03031677,-0.104799271,1.07544963
18.37266876,-1.079357386,0.046674281,-0.104178429,1.085377353
18.37752548,-1.082016706,0.058148414,-0.10362339,1.088521565
18.38238303,-1.080366731,0.069461733,-0.091272354,1.086438147
18.3872398,-1.081448913,0.083047509,-0.105191231,1.089721907
18.3920971,-1.092423558,0.087024361,-0.102437019,1.100661534
18.39695251,-1.079907417,0.093268245,-0.102134705,1.088728843
18.40181022,-1.072705865,0.106574684,-0.10665226,1.083250082
18.40666694,-1.077835321,0.115005463,-0.101699829,1.088713962
18.41152298,-1.092762947,0.132796675,-0.111087799,1.106393381
18.4163797,-1.093724728,0.129064173,-0.103839874,1.10619802
18.4212373,-1.092704773,0.130085468,-0.11096096,1.106001033
18.42609407,-1.082483053,0.147708982,-0.103821754,1.097436313
18.43095012,-1.072745085,0.155721068,-0.1062994,1.08918806
18.43580689,-1.082425952,0.151720554,-0.099315643,1.097510212
18.44070611,-1.090114236,0.171465844,-0.106706619,1.108664009
18.44557293,-1.074351668,0.176786542,-0.104595184,1.093812206
18.45041871,-1.061347127,0.193860203,-0.104916573,1.083995844
18.45527689,-1.060742021,0.194145203,-0.110048294,1.083963385
18.46013319,-1.065345168,0.19440186,-0.115205765,1.089047648
18.46499006,-1.044137955,0.19457221,-0.122748375,1.069181732
18.46980428,-1.039986491,0.208965212,-0.111274719,1.066592905
18.47470236,-1.045816064,0.216020674,-0.111837387,1.073733567
18.47956079,-1.023371458,0.213558108,-0.119553566,1.052230612
18.48441699,-1.008576751,0.203976572,-0.113012314,1.035183697
18.48927303,-0.994188309,0.21349141,-0.113686562,1.023187964
18.49413001,-0.982697725,0.208598346,-0.116788864,1.011359347
18.49898751,-0.969217658,0.217973858,-0.124653816,1.001216283
18.5038448,-0.953817248,0.224863082,-0.12300396,0.987654152
18.50865876,-0.92691052,0.229294345,-0.123772621,0.96283886
18.51351522,-0.917354226,0.221727863,-0.100866318,0.949144897
18.51837282,-0.893923998,0.223762617,-0.120921135,0.929403972
18.52322954,-0.880587339,0.237577558,-0.119494438,0.919867425
18.52808553,-0.858092666,0.234634399,-0.115729332,0.897089518
18.53294256,-0.862250924,0.224635676,-0.114412308,0.898347382
18.53779986,-0.833482623,0.238380328,-0.120269775,0.875204709
18.54265668,-0.81004703,0.218749404,-0.130867958,0.849207817
18.54751564,-0.777605653,0.22063458,-0.112918854,0.816150009
18.55237105,-0.757526159,0.217684701,-0.133125305,0.799346519
18.55722704,-0.72615087,0.210113242,-0.119967461,0.765398493
18.56208387,-0.723819017,0.216778383,-0.128314018,0.766401543
18.56693975,-0.686180353,0.213870734,-0.12949276,0.730309895
18.57179652,-0.675321937,0.208600745,-0.121195793,0.717120917
18.57665407,-0.629237413,0.191449717,-0.12723732,0.669911973
18.58151085,-0.621870279,0.193431571,-0.121384621,0.662474636
18.58636689,-0.588738322,0.183522969,-0.129843712,0.630200668
18.59122371,-0.558608174,0.1760602,-0.124012947,0.598681466
18.59608288,-0.548024297,0.178160921,-0.125369072,0.589736677
18.60093928,-0.518817663,0.184990853,-0.12197876,0.564156185
18.60579392,-0.483018875,0.160906091,-0.12812233,0.524988891
18.61065095,-0.457317829,0.165517196,-0.131851196,0.503905028
18.61551001,-0.434506536,0.155850664,-0.133184433,0.480440893
18.62040642,-0.4336375,0.143836886,-0.134525299,0.476264199
18.62526345,-0.38786149,0.141428858,-0.133472443,0.433881955
18.63011965,-0.366558075,0.134306625,-0.137185097,0.41379082
18.63497741,-0.345790386,0.124876142,-0.133752823,0.391222264
18.63983439,-0.315932989,0.124976978,-0.139836311,0.367405896
18.64469032,-0.291303992,0.108465359,-0.138736725,0.340397751
18.64954637,-0.269549847,0.084982842,-0.128143311,0.31032227
18.65440444,-0.255404115,0.083083406,-0.124752045,0.296137108
18.65926074,-0.234425068,0.069343328,-0.123740196,0.273998624
18.66411678,-0.211541533,0.069924638,-0.13697052,0.261534316
18.66893246,-0.188959837,0.05853866,-0.116821289,0.229738565
18.67383204,-0.157749295,0.018865794,-0.127724648,0.203848826
18.67868913,-0.145775557,0.038907036,-0.138486862,0.204799613
18.68354465,-0.141254306,0.006569326,-0.134884834,0.195422244
18.68835923,-0.122626603,-0.004161149,-0.121778488,0.172871626
18.69321673,-0.116465926,-0.026728988,-0.146757126,0.189252225
18.69807355,-0.101151764,-0.027665272,-0.126390457,0.164230309
18.70292949,-0.086140156,-0.030950293,-0.137018204,0.164778746
18.70778626,-0.083424687,-0.038992435,-0.130908012,0.160053104
18.71264381,-0.059662163,-0.04933551,-0.146184921,0.165419459
18.71750058,-0.048201144,-0.054827631,-0.144674301,0.1620496
18.72235657,-0.032262683,-0.074498251,-0.14550209,0.166618512
18.7272134,-0.028567851,-0.089246288,-0.139156342,0.167766234
18.73207095,-0.020395935,-0.103915066,-0.144688606,0.179301778
18.73692777,-0.007717371,-0.111329019,-0.138252258,0.177672157
18.74178387,0.007055342,-0.125731498,-0.124692917,0.177218822
18.74664345,0.007322371,-0.13525711,-0.123057365,0.18300606
18.75149933,0.009745479,-0.139945224,-0.140375137,0.198456089
18.7563548,0.021470368,-0.154140145,-0.131375313,0.203665495
18.76121074,0.011550844,-0.177704975,-0.136634827,0.224458361
18.76606762,0.020583689,-0.175008029,-0.115672112,0.210787893
18.77092522,0.031735301,-0.191322133,-0.125684738,0.231101582
18.77578194,0.030809045,-0.200308576,-0.13079834,0.241207232
18.78063788,0.053460032,-0.204522505,-0.12630558,0.246252979
18.7854947,0.033007473,-0.201574624,-0.136031151,0.245410465
18.79035262,0.041033268,-0.220011935,-0.12661171,0.257137134
18.79525079,0.048707753,-0.238302946,-0.140948296,0.2811177
18.80006548,0.049551129,-0.239798784,-0.140828133,0.282473599
18.8049635,0.045050919,-0.26266408,-0.135904312,0.299152112
18.8098222,0.038379848,-0.254519522,-0.142807007,0.294358695
18.81467762,0.062531665,-0.270179003,-0.149577141,0.315087645
18.8195347,0.046444833,-0.261504054,-0.138199806,0.299400533
18.82439137,0.047000214,-0.283862233,-0.126756668,0.314410624
18.82924923,0.066616669,-0.29423219,-0.148726463,0.336347919
18.83410496,0.086162053,-0.283006132,-0.146676064,0.330197271
18.8389609,0.062523626,-0.274238706,-0.134985924,0.311989216
18.84381824,0.079498589,-0.291781604,-0.13279438,0.330289082
18.84867642,0.072478026,-0.302182913,-0.135305405,0.338932338
18.8535321,0.079828009,-0.312506407,-0.14012146,0.351662892
18.85838824,0.08238551,-0.315638065,-0.140067101,0.355012047
18.8632448,0.108850315,-0.321150661,-0.139930725,0.366833403
18.86806069,0.106828928,-0.329089195,-0.139714241,0.373138295
18.8729184,0.116464496,-0.322614908,-0.137022972,0.369350312
18.8777734,0.116600603,-0.32098043,-0.146208763,0.371485046
18.88263022,0.131075293,-0.328845084,-0.140953064,0.38103489
18.88748782,0.13596499,-0.322344422,-0.130840302,0.373512503
18.89234465,0.152812734,-0.325404823,-0.139785767,0.385720224
18.89720058,0.167314708,-0.323668897,-0.141466141,0.390856029
18.90205741,0.174623668,-0.326705843,-0.143062592,0.397110864
18.90691491,0.18198213,-0.315321445,-0.142183304,0.390846775
18.91177173,0.198904723,-0.311168373,-0.157962799,0.401672865
18.91662767,0.220656484,-0.304615259,-0.147340775,0.403966637
18.9214846,0.237656236,-0.307620347,-0.134260178,0.411262154
18.92634204,0.25475356,-0.315388739,-0.14263916,0.429785252
18.93119881,0.267114669,-0.301611423,-0.155713081,0.431933167
18.93605486,0.301048338,-0.302181214,-0.156736374,0.454433581
18.94091157,0.315929264,-0.290777683,-0.14812088,0.454205632
18.94576918,0.328458816,-0.288937956,-0.139437675,0.459143988
18.95062595,0.341040015,-0.277523577,-0.130687714,0.458701326
18.95548199,0.360848188,-0.26610148,-0.143395424,0.470726736
18.96033866,0.378418684,-0.261847585,-0.144062042,0.48220196
18.96519621,0.400808394,-0.264755905,-0.14465332,0.501664869
18.97005303,0.423237503,-0.246068701,-0.135605812,0.508004651
18.97491027,0.438644946,-0.244180247,-0.143241882,0.522064764
18.97980725,0.458717883,-0.225486413,-0.155568123,0.534291736
18.98466496,0.505349755,-0.218751848,-0.148693085,0.570386167
18.98952204,0.504228055,-0.212007672,-0.141757965,0.565056197
18.99437751,0.541555285,-0.198084638,-0.134771347,0.592184909
18.9992346,0.557371438,-0.188947737,-0.149244308,0.607155689
19.00408949,0.57575196,-0.179808304,-0.127774239,0.61656111
19.00894866,0.601382554,-0.168276176,-0.139742851,0.639926489
19.01380491,0.627061486,-0.14957118,-0.142065048,0.660121294
19.01866163,0.643381357,-0.145164371,-0.158680916,0.678374453
19.02351876,0.674089432,-0.135972887,-0.151297569,0.704113728
19.02837579,0.688144505,-0.126785263,-0.158211708,0.717389927
19.03323178,0.714324057,-0.103313312,-0.13637352,0.734527219
19.03808887,0.731081843,-0.106107756,-0.136029243,0.751161416
19.04294611,0.743159175,-0.087366194,-0.138021469,0.760899689
19.04776282,0.765176177,-0.078201875,-0.137592316,0.781371717
19.05261746,0.765573382,-0.042680353,-0.125134468,0.776905948
19.05747423,0.790050507,-0.031115279,-0.134165764,0.801965346
19.06233178,0.83386147,-0.029065683,-0.133580208,0.844993158
19.06718861,0.841936111,-0.005493835,-0.125778198,0.8512971
19.0720446,0.847795844,0.001322314,-0.134684563,0.85842849
19.07690137,0.870562196,0.001011804,-0.124407768,0.879407103
19.08175892,0.88146317,0.029333159,-0.111704826,0.888997032
19.08661574,0.930850267,0.036153197,-0.12050724,0.939314255
19.09147168,0.925364137,0.057357013,-0.114915848,0.934234588
19.0963285,0.948696971,0.073696062,-0.114068985,0.958367772
19.10118616,0.967509985,0.08043617,-0.120376587,0.978282204
19.10604277,1.003221869,0.103890695,-0.107516289,1.01430131
19.11089876,0.9816854,0.105846308,-0.118550301,0.99446661
19.11575553,1.008232117,0.119738311,-0.117592812,1.022104365
19.12061314,1.051716805,0.155115232,-0.114224434,1.069212885
19.12546991,1.049956203,0.142598987,-0.110841751,1.065377113
19.1303259,1.053163052,0.146816581,-0.107437134,1.068761086
19.13518272,1.051817417,0.163030833,-0.113584518,1.070420653
19.14004022,1.038810134,0.16963917,-0.09341526,1.056707317
19.14489699,1.073822856,0.183448672,-0.111508369,1.09507217
19.14975387,1.063655138,0.199609086,-0.103273392,1.087139105
19.1546109,1.075313926,0.201379031,-0.104614258,1.098998497
19.15950918,1.101368904,0.212741524,-0.091569901,1.12545878
19.16436574,1.087152958,0.219285309,-0.08812809,1.112544004
19.16922178,1.061295867,0.232977971,-0.087086678,1.090051257
19.17407824,1.064399004,0.222725391,-0.069304466,1.08965818
19.17893699,1.074956894,0.229205817,-0.077856064,1.101875309
19.18379256,1.073852897,0.250074923,-0.06966877,1.104785612
19.18864887,1.065925717,0.256552905,-0.063905716,1.098226283
19.19350564,1.060691953,0.258232057,-0.070119858,1.093923219
19.19836298,1.065320611,0.25756681,-0.07394886,1.098506759
19.20317866,1.070388913,0.276025176,-0.068254471,1.107511172
19.20807605,1.04675591,0.272972673,-0.079268456,1.084663774
19.2129335,1.054672718,0.274699032,-0.064015388,1.091738096
19.21779157,1.043799758,0.273975551,-0.055987358,1.080608681
19.22264756,1.047587872,0.273311764,-0.064732552,1.084587466
19.22751345,1.044573188,0.286995828,-0.06872654,1.085459851
19.23231814,1.039662361,0.283861935,-0.039306641,1.078434252
19.23717579,1.042051911,0.287959456,-0.057739258,1.082647984
19.24203256,1.04240036,0.277706146,-0.04750061,1.079803465
19.24688861,1.035984516,0.274708778,-0.051675797,1.07303272
19.25174538,1.037154675,0.276498288,-0.043948174,1.074277694
19.25660293,1.024266124,0.266330808,-0.053001404,1.05965199
19.26145965,1.030930638,0.280145347,-0.047758102,1.069383109
19.26631704,1.01886344,0.289173186,-0.035409927,1.059696986
19.27117236,1.023902655,0.274291515,-0.049432755,1.061157895
19.27603006,1.024552822,0.276236445,-0.053937912,1.062508521
19.28088678,1.027944088,0.256672174,-0.039364815,1.060235465
19.28574397,1.029286623,0.253825903,-0.022476196,1.060360184
19.29059954,1.023805618,0.2629399,-0.039143562,1.057755905
19.29545715,1.045033455,0.248157054,-0.039122581,1.07480576
19.30031387,1.035556078,0.254971266,-0.027219772,1.066830658
19.30516991,1.055132151,0.23548831,-0.02973938,1.081500361
19.31002663,1.036886454,0.230402619,-0.039517403,1.062911337
19.31488428,1.054931879,0.237292707,-0.035015106,1.081857271
19.31974105,1.049506187,0.217885971,-0.030609131,1.072321991
19.32459704,1.053999424,0.217716292,-0.023885727,1.076515535
19.32945376,1.051657438,0.219939232,-0.033974648,1.074946934
19.3343123,1.054443836,0.207897097,-0.039338112,1.075462921
19.33922564,1.069558382,0.193495303,-0.03759861,1.087570329
19.34408126,1.080304384,0.171937227,-0.026386261,1.094219451
19.34892256,1.08912468,0.17434369,-0.029637337,1.103388717
19.35379579,1.093512058,0.164807543,-0.013834,1.105948248
19.35865256,1.098373413,0.157687917,-0.014891624,1.109734831
19.36350944,1.117919445,0.12905851,-0.02319622,1.125583426
19.36834975,1.099658728,0.126850456,-0.022031784,1.107170156
19.37320725,1.117670298,0.136589929,-0.020954132,1.126180615
19.37806433,1.148072958,0.108060472,-0.024764061,1.153413127
19.38292017,1.147697687,0.101043671,-0.016690254,1.152257944
19.38777751,1.138215303,0.096484885,-0.018295288,1.142443927
19.3926346,1.176909924,0.096714862,-0.017585754,1.18100804
19.39749189,1.189596176,0.070629776,-0.024129868,1.19193535
19.40230631,1.171658278,0.037401736,-0.016428947,1.172370214
19.40720392,1.178021193,0.042479344,-0.023171425,1.179014563
19.41202079,1.196698666,0.028446622,-0.013252258,1.197110074
19.41687657,1.230031013,0.021608189,-0.020161629,1.230385996
19.42173262,1.23263669,0.012374178,-0.015198708,1.232792493
19.42658933,1.238802433,0.003116317,-0.02689743,1.239098322
19.43144694,1.223888874,-0.010767736,-0.010087013,1.223977805
19.43630366,1.230920076,-0.015051581,-0.024389267,1.231253679
19.44115965,1.219295025,-0.028822131,-0.019676208,1.219794338
19.44601642,1.227156639,-0.040059425,-0.017469406,1.227934589
19.45087407,1.225795746,-0.06784825,-0.01774025,1.227800192
19.45573085,1.231963634,-0.069330133,-0.022855759,1.234124568
19.46058689,1.21236062,-0.075560987,-0.028024673,1.215036263
19.46544355,1.217001915,-0.086458363,-0.01186657,1.220126848
19.47030116,1.214765072,-0.090226293,-0.012535095,1.218175723
19.47515788,1.208194494,-0.112926565,-0.015670776,1.213561666
19.48001387,1.209196568,-0.118846215,-0.026002884,1.215301161
19.48487064,1.198715448,-0.141320318,-0.029224396,1.20737079
19.48972824,1.205280542,-0.13990742,-0.013513565,1.213448758
19.49458501,1.197941303,-0.143339396,-0.009906769,1.20652712
19.499441,1.181504965,-0.163403898,-0.02778244,1.193074465
19.50429777,1.172725201,-0.183286726,-0.031364441,1.187376161
19.50915532,1.157179117,-0.169751376,-0.02786541,1.169895517
19.51401381,1.156461477,-0.172990337,-0.03400898,1.169822814
19.51890975,1.137092829,-0.188100979,-0.021192551,1.152740736
19.52376637,1.1324718,-0.191201314,-0.022814751,1.148725743
19.52862371,1.109237194,-0.191930085,-0.043504715,1.126559795
19.53343944,1.100656748,-0.20931457,-0.03558445,1.120947866
